dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1478563200,2016-11-08 00:00:00 +0000 UTC,4138106,,,,281.76,278.15,286.15,1029,,,57,1,29,,,,,,,,,1,800,Clear,sky is clear,01n
1478566800,2016-11-08 01:00:00 +0000 UTC,4138106,,,,279.79,276.15,284.15,1029,,,80,1,29,,,,,,,,,1,800,Clear,sky is clear,01n
1478570400,2016-11-08 02:00:00 +0000 UTC,4138106,,,,278.09,274.15,282.15,1029,,,80,1,300,,,,,,,,,1,721,Haze,haze,50n
1478574000,2016-11-08 03:00:00 +0000 UTC,4138106,,,,277.82,273.15,283.15,1028,,,86,1,255,,,,,,,,,1,800,Clear,sky is clear,01n
1478577600,2016-11-08 04:00:00 +0000 UTC,4138106,,,,277.17,273.15,282.15,1028,,,93,1,255,,,,,,,,,1,721,Haze,haze,50n
1478581200,2016-11-08 05:00:00 +0000 UTC,4138106,,,,276.65,273.15,282.15,1028,,,93,1,268,,,,,,,,,1,800,Clear,sky is clear,01n
1478584800,2016-11-08 06:00:00 +0000 UTC,4138106,,,,276.35,272.15,282.15,1027,,,86,1,240,,,,,,,,,1,800,Clear,sky is clear,01n
1478588400,2016-11-08 07:00:00 +0000 UTC,4138106,,,,275.54,272.15,281.15,1027,,,100,1,280,,,,,,,,,1,800,Clear,sky is clear,01n
1478592000,2016-11-08 08:00:00 +0000 UTC,4138106,,,,274.92,271.15,280.15,1027,,,100,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1478595600,2016-11-08 09:00:00 +0000 UTC,4138106,,,,274.99,271.15,280.15,1026,,,100,1,268,,,,,,,,,1,701,Mist,mist,50n
1478599200,2016-11-08 10:00:00 +0000 UTC,4138106,,,,274.74,271.15,280.15,1026,,,100,1,268,,,,,,,,,1,800,Clear,sky is clear,01n
1478602800,2016-11-08 11:00:00 +0000 UTC,4138106,,,,275.18,270.15,282.15,1025,,,100,1,262,,,,,,,,,1,701,Mist,mist,50n
1478606400,2016-11-08 12:00:00 +0000 UTC,4138106,,,,274.52,270.15,281.15,1025,,,100,1,262,,,,,,,,,1,800,Clear,sky is clear,01d
1478610000,2016-11-08 13:00:00 +0000 UTC,4138106,,,,274.22,271.15,279.15,1025,,,100,1,262,,,,,,,,,1,800,Clear,sky is clear,01d
1478613600,2016-11-08 14:00:00 +0000 UTC,4138106,,,,278.42,275.15,281.15,1025,,,81,1,259,,,,,,,,,1,211,Thunderstorm,proximity thunderstorm,11d
1478617200,2016-11-08 15:00:00 +0000 UTC,4138106,,,,283.48,280.15,286.15,1024,,,53,1,259,,,,,,,,,1,800,Clear,sky is clear,01d
1478620800,2016-11-08 16:00:00 +0000 UTC,4138106,,,,288.25,284.15,291.15,1023,,,29,3,270,,,,,,,,,1,771,Squall,SQUALLS,50d
1478624400,2016-11-08 17:00:00 +0000 UTC,4138106,,,,290.64,288.15,292.15,1022,,,27,3,280,,,,,,,,,1,800,Clear,sky is clear,01d
1478628000,2016-11-08 18:00:00 +0000 UTC,4138106,,,,291.34,289.15,293.15,1021,,,49,2,240,,,,,,,,,1,800,Clear,sky is clear,01d
1478631600,2016-11-08 19:00:00 +0000 UTC,4138106,,,,292.49,290.15,294.15,1021,,,22,2,210,,,,,,,,,1,800,Clear,sky is clear,01d
1478635200,2016-11-08 20:00:00 +0000 UTC,4138106,,,,293.02,291.15,294.15,1019,,,28,2,240,,,,,,,,,1,800,Clear,sky is clear,01d
1478638800,2016-11-08 21:00:00 +0000 UTC,4138106,,,,291.92,289.15,294.15,1018,,,34,3,210,,,,,,,,,40,802,Clouds,scattered clouds,03d
1478642400,2016-11-08 22:00:00 +0000 UTC,4138106,,,,290.28,288.15,292.15,1018,,,47,1,220,,,,,,,,,1,800,Clear,sky is clear,01d
1478646000,2016-11-08 23:00:00 +0000 UTC,4138106,,,,287.63,284.15,291.15,1018,,,66,3,220,,,,,,,,,1,800,Clear,sky is clear,01n
1478649600,2016-11-09 00:00:00 +0000 UTC,4138106,,,,286.28,283.15,289.15,1018,,,51,3,220,,,,,,,,,1,800,Clear,sky is clear,01n
1478653200,2016-11-09 01:00:00 +0000 UTC,4138106,,,,286.1,283.15,290.15,1017,,,57,3,226,,,,,,,,,1,800,Clear,sky is clear,01n
1478656800,2016-11-09 02:00:00 +0000 UTC,4138106,,,,284.64,280.15,289.15,1017,,,66,1,261,,,,,,,,,1,800,Clear,sky is clear,01n
1478660400,2016-11-09 03:00:00 +0000 UTC,4138106,,,,284.28,280.15,287.15,1017,,,75,1,261,,,,,,,,,1,800,Clear,sky is clear,01n
1478664000,2016-11-09 04:00:00 +0000 UTC,4138106,,,,284.28,280.15,287.15,1016,,,54,2,230,,,,,,,,,1,800,Clear,sky is clear,01n
1478667600,2016-11-09 05:00:00 +0000 UTC,4138106,,,,284.6,281.15,288.15,1015,,,81,1,245,,,,,,,,,1,800,Clear,sky is clear,01n
1478671200,2016-11-09 06:00:00 +0000 UTC,4138106,,,,284.79,282.15,287.15,1015,,,58,2,250,,,,,,,,,40,802,Clouds,scattered clouds,03n
1478674800,2016-11-09 07:00:00 +0000 UTC,4138106,,,,284.69,281.15,288.15,1014,,,87,1,245,,,,,,,,,1,500,Rain,light rain,10n
1478678400,2016-11-09 08:00:00 +0000 UTC,4138106,,,,284.96,282.15,288.15,1013,,,66,3,294,,,,,,,,,90,301,Drizzle,drizzle,09n
1478678400,2016-11-09 08:00:00 +0000 UTC,4138106,,,,284.96,282.15,288.15,1013,,,66,3,294,,,,,,,,,90,500,Rain,light rain,10n
1478682000,2016-11-09 09:00:00 +0000 UTC,4138106,,,,284.76,283.15,287.15,1013,,,87,3,294,,,,,,,,,20,300,Drizzle,light intensity drizzle,09n
1478682000,2016-11-09 09:00:00 +0000 UTC,4138106,,,,284.76,283.15,287.15,1013,,,87,3,294,,,,,,,,,20,500,Rain,light rain,10n
1478685600,2016-11-09 10:00:00 +0000 UTC,4138106,,,,284.71,283.15,287.15,1013,,,76,3,294,,,,,,,,,90,501,Rain,moderate rain,10n
1478685600,2016-11-09 10:00:00 +0000 UTC,4138106,,,,284.71,283.15,287.15,1013,,,76,3,294,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1478685600,2016-11-09 10:00:00 +0000 UTC,4138106,,,,284.71,283.15,287.15,1013,,,76,3,294,,,,,,,,,90,701,Mist,mist,50n
1478689200,2016-11-09 11:00:00 +0000 UTC,4138106,,,,283.9,281.15,286.15,1014,,,93,2,285,,,,,,,,,90,501,Rain,moderate rain,10n
1478689200,2016-11-09 11:00:00 +0000 UTC,4138106,,,,283.9,281.15,286.15,1014,,,93,2,285,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1478689200,2016-11-09 11:00:00 +0000 UTC,4138106,,,,283.9,281.15,286.15,1014,,,93,2,285,,,,,,,,,90,701,Mist,mist,50n
1478692800,2016-11-09 12:00:00 +0000 UTC,4138106,,,,283.75,281.15,286.15,1013,,,87,1,130,,,,,,,,,90,501,Rain,moderate rain,10n
1478692800,2016-11-09 12:00:00 +0000 UTC,4138106,,,,283.75,281.15,286.15,1013,,,87,1,130,,,,,,,,,90,701,Mist,mist,50n
1478696400,2016-11-09 13:00:00 +0000 UTC,4138106,,,,284.09,282.15,286.15,1014,,,93,2,285,,,,,,,,,90,501,Rain,moderate rain,10d
1478696400,2016-11-09 13:00:00 +0000 UTC,4138106,,,,284.09,282.15,286.15,1014,,,93,2,285,,,,,,,,,90,701,Mist,mist,50d
1478700000,2016-11-09 14:00:00 +0000 UTC,4138106,,,,284.46,283.15,286.15,1013,,,100,2,256,,,,,,,,,90,500,Rain,light rain,10d
1478700000,2016-11-09 14:00:00 +0000 UTC,4138106,,,,284.46,283.15,286.15,1013,,,100,2,256,,,,,,,,,90,701,Mist,mist,50d
1478703600,2016-11-09 15:00:00 +0000 UTC,4138106,,,,285.41,284.15,286.15,1012,,,87,2,256,,,,,,,,,90,501,Rain,moderate rain,10d
1478703600,2016-11-09 15:00:00 +0000 UTC,4138106,,,,285.41,284.15,286.15,1012,,,87,2,256,,,,,,,,,90,701,Mist,mist,50d
1478707200,2016-11-09 16:00:00 +0000 UTC,4138106,,,,286.28,284.15,289.15,1013,,,77,4,320,,,,,,,,,75,501,Rain,moderate rain,10d
1478710800,2016-11-09 17:00:00 +0000 UTC,4138106,,,,288.34,285.15,291.15,1011,,,72,2,340,,,,,,,,,90,804,Clouds,overcast clouds,04d
1478714400,2016-11-09 18:00:00 +0000 UTC,4138106,,,,288.79,285.15,292.15,1011,,,63,4,330,,,,,,,,,90,501,Rain,moderate rain,10d
1478714400,2016-11-09 18:00:00 +0000 UTC,4138106,,,,288.79,285.15,292.15,1011,,,63,4,330,,,,,,,,,90,701,Mist,mist,50d
1478718000,2016-11-09 19:00:00 +0000 UTC,4138106,,,,288.47,284.15,292.15,1011,,,67,3,310,,,,,,,,,75,501,Rain,moderate rain,10d
1478718000,2016-11-09 19:00:00 +0000 UTC,4138106,,,,288.47,284.15,292.15,1011,,,67,3,310,,,,,,,,,75,701,Mist,mist,50d
1478721600,2016-11-09 20:00:00 +0000 UTC,4138106,,,,286.85,282.15,291.15,1012,,,93,3,340,,,,,,,,,90,500,Rain,light rain,10d
1478721600,2016-11-09 20:00:00 +0000 UTC,4138106,,,,286.85,282.15,291.15,1012,,,93,3,340,,,,,,,,,90,701,Mist,mist,50d
1478721600,2016-11-09 20:00:00 +0000 UTC,4138106,,,,286.85,282.15,291.15,1012,,,93,3,340,,,,,,,,,90,201,Thunderstorm,proximity thunderstorm with rain,11d
1478725200,2016-11-09 21:00:00 +0000 UTC,4138106,,,,285.81,284.15,288.15,1012,,,87,3,330,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1478725200,2016-11-09 21:00:00 +0000 UTC,4138106,,,,285.81,284.15,288.15,1012,,,87,3,330,,,,,,,,,90,500,Rain,light rain,10d
1478728800,2016-11-09 22:00:00 +0000 UTC,4138106,,,,285.4,284.15,287.15,1013,,,87,5,320,,,,,,,,,90,500,Rain,light rain,10n
1478728800,2016-11-09 22:00:00 +0000 UTC,4138106,,,,285.4,284.15,287.15,1013,,,87,5,320,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1478732400,2016-11-09 23:00:00 +0000 UTC,4138106,,,,285.22,284.15,287.15,1013,,,87,3,320,,,,,,,,,90,500,Rain,light rain,10n
1478736000,2016-11-10 00:00:00 +0000 UTC,4138106,,,,285.15,284.15,286.15,1014,,,81,2,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1478739600,2016-11-10 01:00:00 +0000 UTC,4138106,,,,285.02,284.15,286.15,1016,,,71,10,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1478743200,2016-11-10 02:00:00 +0000 UTC,4138106,,,,284.89,283.15,286.15,1016,,,66,7,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1478746800,2016-11-10 03:00:00 +0000 UTC,4138106,,,,284.16,281.15,286.15,1017,,,71,6,350,,,,,,,,,90,804,Clouds,overcast clouds,04n
1478750400,2016-11-10 04:00:00 +0000 UTC,4138106,,,,283.65,281.15,285.15,1018,,,71,8,320,,,,,,,,,75,803,Clouds,broken clouds,04n
1478754000,2016-11-10 05:00:00 +0000 UTC,4138106,,,,282.9,280.15,285.15,1018,,,66,7,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1478757600,2016-11-10 06:00:00 +0000 UTC,4138106,,,,282.28,280.15,284.15,1019,,,65,6,340,,,,,,,,,40,802,Clouds,scattered clouds,03n
1478761200,2016-11-10 07:00:00 +0000 UTC,4138106,,,,281.47,279.15,284.15,1019,,,70,2,340,,,,,,,,,1,800,Clear,sky is clear,01n
1478764800,2016-11-10 08:00:00 +0000 UTC,4138106,,,,280.53,278.15,283.15,1019,,,70,3,340,,,,,,,,,1,800,Clear,sky is clear,01n
1478768400,2016-11-10 09:00:00 +0000 UTC,4138106,,,,279.44,276.15,282.15,1019,,,70,4,340,,,,,,,,,1,800,Clear,sky is clear,01n
1478772000,2016-11-10 10:00:00 +0000 UTC,4138106,,,,278.39,275.15,281.15,1019,,,70,5,340,,,,,,,,,1,800,Clear,sky is clear,01n
1478775600,2016-11-10 11:00:00 +0000 UTC,4138106,,,,277.68,274.15,280.15,1019,,,70,5,330,,,,,,,,,1,800,Clear,sky is clear,01n
1478779200,2016-11-10 12:00:00 +0000 UTC,4138106,,,,278.16,275.15,280.15,1020,,,80,2,350,,,,,,,,,1,800,Clear,sky is clear,01n
1478782800,2016-11-10 13:00:00 +0000 UTC,4138106,,,,279.39,276.15,281.15,1020,,,70,1,330,,,,,,,,,1,800,Clear,sky is clear,01d
1478786400,2016-11-10 14:00:00 +0000 UTC,4138106,,,,280.46,277.15,283.15,1021,,,66,2,350,,,,,,,,,1,800,Clear,sky is clear,01d
1478790000,2016-11-10 15:00:00 +0000 UTC,4138106,,,,282.45,279.15,285.15,1021,,,53,6,360,,,,,,,,,1,800,Clear,sky is clear,01d
1478793600,2016-11-10 16:00:00 +0000 UTC,4138106,,,,284.39,281.15,287.15,1021,,,47,4,350,,,,,,,,,1,800,Clear,sky is clear,01d
1478797200,2016-11-10 17:00:00 +0000 UTC,4138106,,,,285.58,283.15,288.15,1020,,,47,7,320,,,,,,,,,1,800,Clear,sky is clear,01d
1478800800,2016-11-10 18:00:00 +0000 UTC,4138106,,,,286.48,284.15,288.15,1019,,,47,3,300,,,,,,,,,1,800,Clear,sky is clear,01d
1478804400,2016-11-10 19:00:00 +0000 UTC,4138106,,,,287.21,284.15,289.15,1018,,,41,7,290,,,,,,,,,1,800,Clear,sky is clear,01d
1478808000,2016-11-10 20:00:00 +0000 UTC,4138106,,,,288.59,286.15,291.15,1017,,,39,6,300,,,,,,,,,1,800,Clear,sky is clear,01d
1478811600,2016-11-10 21:00:00 +0000 UTC,4138106,,,,288.62,286.15,291.15,1016,,,39,3,280,,,,,,,,,1,800,Clear,sky is clear,01d
1478815200,2016-11-10 22:00:00 +0000 UTC,4138106,,,,287.76,285.15,290.15,1015,,,41,2,230,,,,,,,,,1,800,Clear,sky is clear,01n
1478818800,2016-11-10 23:00:00 +0000 UTC,4138106,,,,286.86,285.15,289.15,1015,,,41,2,210,,,,,,,,,1,800,Clear,sky is clear,01n
1478822400,2016-11-11 00:00:00 +0000 UTC,4138106,,,,284.04,279.15,288.15,1015,,,81,1,160,,,,,,,,,1,800,Clear,sky is clear,01n
1478826000,2016-11-11 01:00:00 +0000 UTC,4138106,,,,282.57,278.15,286.15,1014,,,50,2,210,,,,,,,,,1,800,Clear,sky is clear,01n
1478829600,2016-11-11 02:00:00 +0000 UTC,4138106,,,,282.64,277.15,286.15,1014,,,65,1,240,,,,,,,,,1,800,Clear,sky is clear,01n
