CENSUS_TRACT,WARD,LATITUDE,start_month,start_day,start_hour,longitude2,ucr-rank
9000.0,5,38.9205357239627,10,17,13,76.9526631389814,7
7605.0,8,38.8630410496471,10,17,14,76.970099830476,4
100.0,2,38.9025939755481,10,1,12,77.0606289752716,6
3800.0,1,38.9207734105927,11,10,19,77.0378119566623,7
9902.0,7,38.87056200592961,11,11,4,76.943016598255,4
9901.0,7,38.8687393939465,11,10,7,76.95729523002,7
7601.0,8,38.868898614393395,11,19,3,76.9798920702223,3
7806.0,7,38.9036185847796,11,18,21,76.9350122748581,7
5500.0,2,38.903355094311294,9,22,20,77.05141816113479,6
7803.0,7,38.9012525107093,9,22,21,76.9408939133922,6
11100.0,5,38.9223694668182,9,23,1,76.96744570237259,7
4400.0,1,38.9148302730323,9,23,2,77.0296336168677,7
5500.0,2,38.9037337274245,10,15,1,77.0507728213768,6
9102.0,5,38.918247953051704,10,15,13,76.99258547530141,6
3000.0,1,38.929648513306205,11,4,10,77.031358190248,6
5001.0,2,38.9126054302509,11,4,10,77.0287679251458,6
6202.0,6,38.897195382533795,3,30,16,77.00839219444741,8
5600.0,2,38.8984810401524,10,21,17,77.05261355470121,6
3900.0,1,38.9243031095765,11,4,5,77.0423690168037,6
1804.0,4,38.968078809482705,11,4,18,77.02742869175259,6
5500.0,2,38.909925353373104,10,1,1,77.04361722397941,6
7803.0,7,38.8966524620029,10,2,18,76.9476529299575,6
10600.0,6,38.9060417408735,10,2,18,77.0058914055214,6
1002.0,3,38.9408795279547,9,30,16,77.07577213011349,6
1702.0,4,38.971810046269,10,2,11,77.0180367225703,5
1200.0,3,38.9473087275006,10,2,15,77.0653505583079,6
10900.0,8,38.8235965573052,10,2,22,77.0088902429937,3
8804.0,5,38.9055267695517,10,3,1,76.9804005535249,3
2002.0,4,38.9578092110584,10,3,3,77.0282323678044,2
2900.0,1,38.9337122643603,10,2,22,77.0273578029705,7
4100.0,2,38.915401388307295,10,10,18,77.04630722232,6
10300.0,4,38.9729802027779,11,19,12,77.023218478487,7
9602.0,7,38.9024636597329,11,19,12,76.9494817116736,7
9201.0,5,38.926040376642604,10,15,13,76.9984546580385,7
3500.0,1,38.9263894781552,10,15,3,77.0228458018268,7
7403.0,8,38.848133492833,10,15,17,76.9761424587957,3
7601.0,8,38.8698161270489,10,15,21,76.9731967643138,6
6900.0,6,38.8825386514268,11,13,9,76.9902495355631,6
9501.0,5,38.9523893617822,11,13,9,77.0081218125929,7
3000.0,1,38.9295130123787,11,13,13,77.0327305534988,6
9604.0,7,38.895197107842606,11,13,13,76.9575099404787,8
1001.0,3,38.9599074542529,11,13,16,77.0852995777749,6
10400.0,8,38.845856752047794,10,21,3,76.9968206319164,4
11100.0,5,38.9223597898078,10,21,3,76.96512781332841,4
9905.0,7,38.8818397497847,10,11,1,76.9256274969808,6
7807.0,7,38.9014393135324,10,10,4,76.9215605836137,8
5201.0,2,38.912234519959995,10,11,11,77.03455592141141,7
3000.0,1,38.9286312785321,9,23,14,77.0286129311774,7
6400.0,6,38.8725033535282,10,26,12,77.0090922394787,6
5500.0,2,38.9091047740124,10,26,11,77.0457612400151,7
8702.0,5,38.9199327454466,10,26,13,77.00005765707509,6
3900.0,1,38.92715113083,10,26,14,77.03833430481741,7
2101.0,4,38.9564054265475,10,19,15,77.02110175046121,6
5500.0,2,38.9044442625695,10,26,15,77.05329815907879,6
4701.0,6,38.9067170107395,10,26,15,77.01086058033309,3
2101.0,4,38.95780146673479,11,1,18,77.0223943684636,7
9904.0,7,38.884735103142795,9,29,20,76.9316178585679,8
4300.0,2,38.9166403370442,9,30,21,77.03195207652459,6
8904.0,5,38.9040841151907,9,30,21,76.973691157322,3
10100.0,2,38.9025227686141,10,1,1,77.0327934508275,6
9604.0,7,38.896304638287795,10,1,1,76.956160551975,8
11100.0,5,38.932322020370705,10,1,2,76.96203198456959,3
4801.0,6,38.9111209824294,10,1,2,77.019416503897,3
9905.0,7,38.8836869429259,10,21,8,76.9263747330288,7
7707.0,7,38.8786462826231,10,21,10,76.9330873363689,8
11100.0,5,38.9223619646264,10,21,0,76.9733961189527,8
5500.0,2,38.911861326134,10,21,10,77.04576300864329,7
7409.0,8,38.8483748130189,10,21,14,76.9681475977726,7
3600.0,1,38.9267305808762,10,21,12,77.0283815182041,7
4202.0,2,38.914088338165,10,21,9,77.0404719512624,7
4801.0,6,38.9140845605687,9,24,20,77.02038587016891,7
2900.0,1,38.935287590113894,9,24,21,77.0318104924516,7
2301.0,4,38.9443715594269,9,25,8,77.012954218413,5
3700.0,1,38.920324765085795,10,17,17,77.0318730069687,6
3600.0,1,38.9237571897423,11,1,23,77.03092891432671,6
9700.0,8,38.8372984050893,11,2,19,76.9907740269061,8
8410.0,6,38.901312012378995,11,2,23,76.989278583444,7
7603.0,7,38.857982154098,11,11,12,76.95415632171591,7
10600.0,6,38.9031230351424,10,8,23,77.0058911644598,7
7708.0,7,38.889783277694,9,15,12,76.95806643880292,6
1001.0,3,38.952707366415794,9,16,17,77.0886366111595,6
5800.0,2,38.899426865203296,10,28,1,77.025995866338,7
2600.0,4,38.9434657690583,10,28,9,77.03643976578141,7
3200.0,1,38.9291102614069,10,28,16,77.02140506110929,7
8301.0,6,38.8995558567608,10,28,18,77.002040477428,4
1001.0,3,38.9599074542529,10,28,19,77.0852995777749,6
9102.0,5,38.9201485438164,10,28,20,76.99031358205441,6
202.0,2,38.9059973171319,10,17,19,77.06403297171791,6
4701.0,6,38.903725423900795,10,18,0,77.0175583547787,6
9804.0,8,38.83971302477829,10,3,9,76.9984565265869,6
2900.0,1,38.935287590113894,11,11,14,77.0318104924516,7
5800.0,2,38.897337149317295,11,11,21,77.02496913392551,6
1100.0,3,38.9635449749352,10,19,16,77.0747923798557,6
7409.0,8,38.8470148655872,9,22,15,76.96936928609679,4
3600.0,1,38.923091298783795,9,23,12,77.02805717585059,7
100.0,2,38.9025939755481,9,23,14,77.0606289752716,6
4100.0,2,38.9174094527071,9,22,23,77.0482687976435,6
801.0,3,38.9358299240143,9,23,1,77.0830677796479,6
7703.0,7,38.8897761049759,10,15,12,76.9413990624417,8
5201.0,2,38.908379324755,10,12,21,77.03326274428441,6
7200.0,6,38.876476411308495,11,5,6,77.0000576219626,6
2102.0,4,38.953775577836794,10,31,8,77.01769758930679,6
1002.0,3,38.9356816464189,10,3,10,77.0759165476457,7
4100.0,2,38.915401388307295,10,3,8,77.04630722232,8
1200.0,3,38.9473087275006,10,3,10,77.0653505583079,3
3800.0,1,38.921845818969494,10,3,14,77.0364979085974,7
4400.0,1,38.914830654664996,10,20,3,77.02808851787829,5
2702.0,1,38.928763690256204,10,20,5,77.0381160477008,7
3500.0,1,38.9260018251246,10,15,23,77.02431029202991,7
2802.0,1,38.926782530896794,10,16,2,77.0360045368778,3
7803.0,7,38.895899134248,10,15,18,76.9363103907729,7
9907.0,7,38.881889433904796,10,11,11,76.9333148004378,4
7806.0,7,38.9038361685139,11,13,17,76.937548416062,6
3700.0,1,38.925395888229794,10,19,2,77.03387036137609,6
10700.0,2,38.9051969682966,11,13,18,77.0408588934901,6
9204.0,5,38.923968472466896,11,12,5,77.0005766033813,2
2801.0,1,38.9358185728836,11,13,22,77.0336215650071,4
7200.0,6,38.8784040836612,10,21,17,77.0053820366987,8
7806.0,7,38.9036281025287,10,10,16,76.9359345687528,8
100.0,2,38.9051883564576,10,11,15,77.0606772965942,6
9903.0,7,38.889751397819,10,11,7,76.9157294772729,7
9204.0,5,38.920932635095795,10,11,19,76.99716323213092,7
8802.0,5,38.9022029472732,10,27,3,76.9820154636605,6
8402.0,6,38.900195113055794,10,26,15,76.9908927027329,7
2400.0,4,38.9457486757406,11,3,1,77.02090249094641,5
3900.0,1,38.926727437717396,9,30,13,77.0392451457173,7
1002.0,3,38.9347464547507,10,1,9,77.0732973759521,6
7903.0,7,38.897912712232596,10,1,10,76.97083452502059,6
7804.0,7,38.8920481030717,10,1,11,76.9286023252004,7
7703.0,7,38.889779123766,10,1,12,76.9477617119383,7
8302.0,6,38.9001953841724,10,9,14,76.9955731618235,6
7200.0,6,38.876476411308495,11,28,11,77.0000576219626,6
7808.0,7,38.89116965793821,11,28,0,76.921387446378,6
7603.0,7,38.8578664423513,11,28,1,76.9578662833355,7
5500.0,2,38.9113108107595,11,28,11,77.0482646703139,7
9201.0,5,38.931868656134604,11,28,15,76.9949829947662,6
,8,38.8220384294454,11,28,16,77.00028789018809,8
8904.0,5,38.9034718775885,11,28,7,76.9752016499578,5
9901.0,7,38.8756678214221,11,30,8,76.9600223340814,7
202.0,2,38.9127158580448,11,30,12,77.0670368689484,7
5900.0,6,38.8943665568734,11,8,9,77.0108125910151,6
2202.0,4,38.949920582038395,11,30,0,77.0136358665224,6
7503.0,8,38.8611700271739,11,30,16,76.9839730077099,4
802.0,3,38.912679198958294,11,30,15,77.0821299266572,7
3400.0,1,38.9208592004904,12,7,22,77.0181045568976,6
7808.0,7,38.892895318432295,10,21,21,76.9157257636059,6
8904.0,5,38.901697572439105,10,23,12,76.97686236611341,5
8302.0,6,38.8973307785423,10,23,16,76.9973140315728,6
4801.0,6,38.911886430524504,10,23,15,77.0209271572618,7
10900.0,8,38.821623512978604,10,30,18,77.011089465643,6
7304.0,8,38.8450723144098,11,17,18,76.9867988557961,4
7803.0,7,38.8966524620029,11,17,10,76.9476529299575,6
4300.0,2,38.9151990007901,11,17,20,77.03196296143491,4
10200.0,6,38.885951178491,11,18,0,77.02192230556051,7
5002.0,2,38.907902859982,11,18,2,77.02963073877841,4
3400.0,1,38.9147339745724,10,25,0,77.0150128080007,4
7605.0,8,38.8677453840869,12,5,17,76.97901664844599,8
2400.0,4,38.9368302224776,12,5,21,77.02223783749051,7
1500.0,4,38.96863140287571,12,6,9,77.06513932534791,7
4202.0,2,38.913718574932105,12,5,22,77.04167090422641,8
6900.0,6,38.8834660236055,12,6,15,76.9855124194751,6
7901.0,6,38.899247597081704,10,28,22,76.97841945042771,1
4901.0,6,38.910381855927604,10,29,4,77.02191828472749,6
9504.0,5,38.9372465755633,10,29,0,76.9941982896912,8
1803.0,4,38.9636181664816,10,28,18,77.03342698666441,7
4300.0,1,38.9196220936805,11,5,12,77.0319534124792,6
5201.0,2,38.9133425454061,10,30,19,77.0345564582626,6
5800.0,2,38.897344219184,10,20,21,77.03280801608409,6
7504.0,8,38.863528433860296,10,30,23,76.9739826421821,7
10900.0,8,38.821624026768205,10,31,7,77.0017503621867,7
4400.0,1,38.9159129746927,10,31,8,77.0219199846024,6
8301.0,6,38.8961146729247,10,25,0,77.00131414240721,7
4400.0,1,38.9149661487256,10,25,11,77.0265088773286,4
7503.0,8,38.8626477920008,11,1,13,76.9870721368513,4
6802.0,6,38.8812584007509,11,15,16,76.98149058510671,7
3100.0,1,38.930289315553004,11,17,17,77.0264569086063,5
11100.0,5,38.9245043998652,11,20,7,76.96730634187459,8
1001.0,3,38.9599074542529,11,20,10,77.0852995777749,6
6500.0,6,38.883917246226204,11,20,10,77.0047139680865,7
4901.0,6,38.9103814529079,11,20,10,77.0239706016711,7
9604.0,7,38.894764199286605,11,20,12,76.9561384439015,6
7100.0,6,38.8798087686474,12,13,17,76.98678090441979,6
7304.0,8,38.83952343227929,11,5,16,76.9900365600038,7
7503.0,8,38.863395779874295,11,5,21,76.9900217051669,6
2702.0,1,38.9319523841892,11,14,1,77.0388674206754,5
1001.0,3,38.9479115869935,11,13,15,77.0808669565214,6
11100.0,5,38.9220378460289,11,7,21,76.9742034627815,6
6801.0,6,38.889798567392,11,8,8,76.9829407141147,6
7806.0,7,38.904083277484006,11,16,8,76.92860180756041,4
3600.0,1,38.9230908882964,10,13,9,77.02971777307421,6
7703.0,7,38.8897761049759,11,1,18,76.9413990624417,6
10600.0,6,38.9013214788359,9,9,17,77.0028129311626,6
100.0,2,38.9059988310861,12,6,17,77.0612083276307,7
7409.0,8,38.845268650981396,10,21,18,76.9753831387498,7
7604.0,7,38.8651019868896,12,6,23,76.96313934285891,6
7601.0,8,38.8688523038037,10,22,12,76.9735312979937,6
7901.0,6,38.8996082789733,12,7,2,76.9803906515132,4
2502.0,4,38.939207889752105,12,6,19,77.0248338490429,5
10100.0,2,38.902524031187205,10,30,16,77.0355600852108,6
3000.0,1,38.927576666588,11,5,22,77.0311150934337,7
9905.0,7,38.883558526291296,10,30,19,76.9228134735774,6
2400.0,4,38.938749037372105,10,24,23,77.0219846778985,7
1200.0,3,38.944868274789904,10,31,13,77.0639179251835,6
5800.0,2,38.898309157411795,10,31,14,77.02885438321908,6
4902.0,2,38.9041651434382,9,6,10,77.0265163921603,6
3500.0,1,38.922380483562605,11,8,13,77.0242975257008,7
10900.0,8,38.8206687920837,2,13,2,77.00902806316509,2
7502.0,8,38.851256793306,10,25,14,76.96561184101209,6
9700.0,8,38.835892818169796,10,25,18,76.98784867663879,8
201.0,2,38.9062541974995,11,8,19,77.0715502451799,8
2400.0,4,38.9415150763696,11,20,19,77.0191825486624,6
10600.0,6,38.9046816271741,11,20,18,77.00057644747359,4
2801.0,1,38.9358361242662,11,20,20,77.03520172963471,4
5900.0,2,38.8954379317625,11,6,10,77.01618454777821,6
11100.0,5,38.9172816475171,11,6,13,76.97511613113191,6
3800.0,1,38.921880653372504,9,29,9,77.0401534851584,6
7403.0,8,38.8462784929593,11,6,15,76.98008275386191,6
8302.0,6,38.9001954371661,11,14,8,76.9973139237093,7
9501.0,5,38.9384447945415,11,14,15,77.00257217324429,7
2101.0,4,38.9557832954886,11,8,15,77.02400894452971,6
8001.0,6,38.8961139476114,11,8,20,76.9869162138412,7
9603.0,7,38.8932764129725,11,8,19,76.9525429009754,3
8302.0,6,38.9001954371661,10,9,17,76.9973139237093,6
10400.0,8,38.8463342326869,11,8,20,76.998467902959,4
4400.0,1,38.917550792071,11,8,19,77.0296232162682,4
9700.0,8,38.8323614987545,11,16,15,76.9878147257787,3
7404.0,8,38.849612181168794,11,2,5,76.9837336814257,7
7903.0,7,38.8955352218901,11,1,21,76.97386722210871,7
7901.0,6,38.8966629446915,11,2,1,76.9829390726156,6
7803.0,7,38.892439669552104,11,2,9,76.9358524001922,6
5800.0,2,38.9003371408996,11,1,19,77.0239787547064,6
8701.0,5,38.9111043182981,11,2,5,77.0078058016532,7
10400.0,8,38.8408660524084,10,16,16,77.003870264496,6
7804.0,7,38.8920481030717,11,2,14,76.9286023252004,7
4202.0,2,38.91333903772411,11,1,14,77.04487611983599,6
2502.0,4,38.9413337274686,11,10,13,77.025388263645,6
9601.0,7,38.90720777287579,12,3,3,76.94237626596741,6
8802.0,5,38.9022029472732,12,14,9,76.9820154636605,6
7603.0,7,38.860310329559105,10,22,15,76.96583791471281,6
7807.0,7,38.897148247221,12,13,14,76.91709254011259,8
4802.0,6,38.904905303677,11,16,18,77.0189305945321,4
1702.0,4,38.9748373251063,12,14,13,77.0143330525037,7
9508.0,5,38.9525427805631,11,16,14,76.9990424546943,7
3600.0,1,38.921748651380895,12,14,17,77.0297056820207,7
7503.0,8,38.8620706983636,11,17,2,76.9827745105295,3
5800.0,2,38.8978225125861,11,14,15,77.029626551764,6
1804.0,4,38.96323227210571,11,17,7,77.0278537481345,6
9811.0,8,38.8277858252501,11,17,9,76.9985028505304,3
9501.0,5,38.9327830707554,11,10,9,76.9970989804373,6
6202.0,2,38.8935900830565,11,10,12,77.0229505699137,6
9201.0,5,38.932363824246295,11,10,15,76.9970981901552,6
3000.0,1,38.9295130123787,11,10,18,77.0327305534988,6
8904.0,5,38.900734571025,11,10,19,76.98192360736991,6
2802.0,1,38.928738039036396,11,10,21,77.0336412921126,6
9503.0,5,38.9510016251635,11,28,10,76.9868023114455,6
7703.0,7,38.88662792669229,11,29,9,76.95179813100799,5
10200.0,6,38.8802766323204,11,11,18,77.0175641096883,7
1100.0,3,38.947894699929,11,29,9,77.07921729756791,6
9803.0,8,38.8394247631319,11,29,12,77.00057592059,4
4100.0,2,38.9183370612582,11,25,8,77.0488690457252,7
4702.0,6,38.9002039928735,12,1,21,77.0106290242159,3
7603.0,7,38.8610304349293,12,1,21,76.9639479785462,8
3100.0,1,38.927416396522396,12,2,6,77.02299605497109,8
1001.0,3,38.9599074542529,12,12,10,77.0852995777749,6
2801.0,1,38.937105912358106,11,25,22,77.0364480494639,7
2400.0,4,38.9456217012885,12,25,18,77.0252513638898,7
9905.0,7,38.8883358291625,12,9,20,76.9272689879811,3
3500.0,1,38.926983704940795,12,9,21,77.0244374848875,4
8802.0,5,38.901690059247706,12,9,15,76.9863618247067,7
8702.0,5,38.912969287353896,12,10,1,77.00204086118,8
11100.0,5,38.9208026055319,12,10,3,76.9696258817895,4
2600.0,4,38.9489968567077,11,23,21,77.0364310570673,5
10800.0,2,38.90069846629,12,19,11,77.0494794905561,6
4901.0,6,38.90910267131321,12,19,11,77.02191789163429,6
2502.0,4,38.9376028811339,12,11,13,77.03122327751251,6
7504.0,8,38.8642505007162,12,19,5,76.98125302517529,7
4400.0,1,38.91699197458279,12,19,17,77.03078760910691,6
5800.0,2,38.8991302291991,12,19,16,77.02294082427521,7
3900.0,1,38.9273749867074,12,19,14,77.0422555158481,8
9905.0,7,38.8845508896406,12,4,3,76.92502533457541,7
8701.0,5,38.9118520211682,12,3,22,77.0076444619644,8
4901.0,6,38.910381855927604,12,25,3,77.02191828472749,7
9000.0,5,38.9276656812365,12,26,17,76.9587424641979,4
4400.0,1,38.9148227693736,12,26,20,77.022945871964,7
3100.0,1,38.9289564621706,5,11,21,77.0247380157266,6
2801.0,1,38.933575318555896,5,15,21,77.03426639005241,6
9400.0,5,38.935082658417,11,24,12,76.97800491874371,7
9301.0,5,38.928417497975296,12,7,21,76.98408475364909,8
9811.0,8,38.829200079477204,12,4,5,76.99555452968309,8
5800.0,2,38.8972023322644,12,12,13,77.0234820081308,6
2201.0,4,38.948442258945896,11,14,10,77.02029187132742,6
9905.0,7,38.8855251295044,12,1,2,76.92713354281959,6
10600.0,6,38.9025105817438,12,2,12,77.002812978054,7
3800.0,1,38.921845818969494,11,27,12,77.0364979085974,6
100.0,2,38.9051786520086,12,2,16,77.06200312706609,6
9301.0,5,38.9306161543806,12,9,6,76.9896893703441,7
3301.0,5,38.918103348965204,12,20,20,77.01284566685,6
7000.0,6,38.8832235876387,12,21,14,76.994974889719,6
7803.0,7,38.8967753625341,12,19,14,76.9409091505505,5
7903.0,7,38.89860728622121,12,4,8,76.9748344460402,6
8802.0,5,38.9030415097046,11,29,8,76.988171569784,8
8301.0,6,38.897330776385495,5,16,0,77.0027781905191,6
9102.0,5,38.9218415794333,5,16,19,76.98525092534591,6
1302.0,3,38.935025916735896,5,22,18,77.05673504169609,6
702.0,3,38.9230962872198,5,14,19,77.07705634256459,6
4202.0,2,38.9126006265234,5,27,18,77.0441607809063,7
4400.0,1,38.9161379859732,12,17,8,77.02294629512029,8
10800.0,2,38.8991974969552,12,14,20,77.040590311685,6
9400.0,5,38.9336040530917,12,15,11,76.9721693598593,6
6700.0,6,38.8871958086298,12,17,12,76.9883240363948,7
202.0,2,38.905592592519604,12,17,17,77.0628335820436,6
10700.0,2,38.9031434735571,12,17,17,77.0396702609364,6
2900.0,1,38.933675958308704,12,1,9,77.0284996192259,8
9807.0,8,38.832559973489204,12,28,1,77.0090065320559,4
9604.0,7,38.8938548612672,12,12,8,76.95751073991029,1
100.0,2,38.9051883564576,12,22,12,77.0606772965942,6
7401.0,8,38.859630609886395,12,22,12,76.9957485028215,7
10700.0,2,38.9060615912369,12,22,16,77.0413666724117,6
4702.0,6,38.902517752202,12,22,16,77.0209128801097,6
7304.0,8,38.8418117322784,12,22,20,76.9920405113279,4
5500.0,2,38.9052561435488,7,5,7,77.0507623760014,6
2702.0,1,38.931446566167395,7,26,21,77.0427423264402,7
3200.0,1,38.932569765094705,7,27,7,77.0196184135129,6
4002.0,1,38.916979191253205,7,25,0,77.04277977952371,6
4300.0,2,38.915928675720004,12,30,14,77.0319632884548,7
10600.0,6,38.9056364280707,9,10,7,77.00447329227529,6
4400.0,1,38.915191905023896,8,18,2,77.0239722184768,6
3500.0,1,38.924083216442206,9,23,3,77.0235139239853,7
8904.0,5,38.8994901843528,12,29,12,76.9752030341203,6
1100.0,3,38.9553588377192,12,28,18,77.07098806783969,7
8402.0,6,38.8992219804479,11,25,14,76.988310539923,6
6500.0,6,38.8837371726677,11,13,16,76.9995159262595,6
9903.0,7,38.887798342541,12,27,20,76.918209922703,6
3900.0,1,38.927177051969295,9,11,21,77.0415634432902,7
300.0,3,38.9184524198809,8,22,9,77.0700173054627,6
2101.0,4,38.9573685515799,8,30,7,77.0249555512097,6
4100.0,2,38.91641870719361,9,11,18,77.0478530165526,7
3600.0,1,38.9267305808762,9,7,20,77.0283815182041,7
1500.0,4,38.9672475780294,9,16,20,77.05863002303921,7
10200.0,6,38.8842019810919,9,13,14,77.02911376797451,6
5301.0,2,38.910386042568,8,16,18,77.0400893646439,6
4100.0,2,38.9156165891374,9,14,21,77.04876340513509,7
9507.0,4,38.9584071639132,10,29,22,77.0004615055857,4
5500.0,2,38.90789687188221,9,25,15,77.04772047507379,6
3500.0,1,38.9222901774487,10,30,12,77.0253468884268,7
9601.0,7,38.9117460564956,10,22,15,76.9386022586672,4
3000.0,1,38.9301714260641,10,30,19,77.0297091909936,7
7605.0,8,38.8674834364136,10,22,19,76.9754100450256,4
6900.0,6,38.8820517070414,10,30,7,76.9855127066401,6
7403.0,8,38.8467737341134,10,23,23,76.97881545992891,7
1804.0,4,38.965429340658496,10,23,20,77.031570093031,7
10600.0,6,38.903726718235205,10,23,23,77.00242104697841,5
7601.0,8,38.8704475983781,10,24,11,76.9773680049566,6
10900.0,8,38.8235965573052,11,6,20,77.0088902429937,7
7707.0,7,38.880805358372996,11,19,0,76.9281410459226,3
8301.0,6,38.899555873158704,11,19,3,77.0005764060532,4
9907.0,7,38.882682551476705,12,6,12,76.9339825322767,7
7901.0,6,38.8991490604325,10,3,16,76.9816703919157,6
10600.0,6,38.902510376021,10,1,5,77.0074820604654,6
4001.0,1,38.9196797830996,10,11,12,77.0477052968888,7
4300.0,1,38.9186401860874,11,13,17,77.03195297253009,6
100.0,2,38.9099094625939,11,5,12,77.0592516181075,8
7000.0,6,38.8832235876387,11,1,18,76.994974889719,6
3302.0,5,38.914076849025996,11,7,22,77.010608030777,5
7808.0,7,38.89435263813571,11,1,0,76.9260179072179,4
2102.0,4,38.95292078103971,11,9,23,77.0090563500277,7
4701.0,6,38.903725423900795,11,9,20,77.0175583547787,6
9903.0,7,38.8879406983231,12,13,5,76.91570856346242,8
11100.0,5,38.9298362519739,12,13,12,76.9636825296998,5
9000.0,5,38.9205357239627,12,13,18,76.9526631389814,6
4600.0,5,38.9096351671625,12,13,14,77.0156804602973,6
8402.0,6,38.899546374268105,12,13,14,76.9892788488133,6
7100.0,6,38.8798087686474,11,14,9,76.98678090441979,6
3500.0,1,38.926695751817704,11,14,11,77.0228920299882,6
2002.0,4,38.9546113772439,10,22,3,77.02781576827509,6
3100.0,1,38.9289564621706,10,22,4,77.0247380157266,7
9603.0,7,38.8926722048696,11,16,10,76.9509756294907,6
2900.0,1,38.93456732756721,11,6,0,77.0302992455894,8
1901.0,4,38.9649440768883,11,16,11,77.0268390116928,7
5201.0,2,38.9096495011476,11,14,17,77.0332633366381,6
7703.0,7,38.885466923134,11,16,12,76.9544844375154,7
2400.0,4,38.9386946023593,10,23,16,77.0239455176037,7
7603.0,7,38.860310329559105,11,10,7,76.96583791471281,6
8702.0,5,38.9125909219547,11,9,16,77.0027787849443,7
2101.0,4,38.9551609930128,11,10,9,77.0273429610532,4
7304.0,8,38.8439197622804,11,17,18,76.9928696541709,4
7707.0,7,38.8810115038295,11,28,17,76.926458169537,5
202.0,2,38.9059326302525,11,28,17,77.0669382606168,8
9803.0,8,38.8394247631319,11,28,19,77.00057592059,6
5800.0,2,38.897337149317295,11,28,16,77.02496913392551,7
4600.0,5,38.9129953434314,11,28,15,77.0151853964305,7
9810.0,8,38.8286956714216,11,28,23,77.0020845192832,3
7100.0,6,38.8812593692484,11,28,22,76.9892124455187,4
6801.0,6,38.888122041337105,11,24,16,76.97725866196059,8
9301.0,5,38.9296342415981,12,6,16,76.9896087814403,7
10600.0,6,38.9037265037285,10,21,22,77.00748218802781,7
7808.0,7,38.8918878517043,10,21,18,76.9177902664202,8
1600.0,4,38.9922356661953,10,22,9,77.03871561965201,7
7409.0,8,38.8464664585845,10,22,10,76.97393126261349,7
2002.0,4,38.959277194251,12,5,10,77.0296982474776,2
801.0,3,38.9302667778504,10,20,11,77.0898542895369,7
7409.0,8,38.8480781492219,12,6,23,76.97048625130459,4
,8,38.8285242491409,10,23,17,76.9919153092505,3
2702.0,1,38.928763690256204,10,23,10,77.0381160477008,6
6801.0,6,38.8875915151815,10,23,21,76.9829412418262,6
4702.0,6,38.9002039928735,10,29,12,77.0106290242159,6
2802.0,1,38.929854742032,10,29,12,77.0347605219521,7
9102.0,5,38.9239665870942,11,18,9,76.979000105223,6
2202.0,4,38.949326500625894,11,18,10,77.0087905614835,6
4400.0,1,38.9159129746927,10,31,12,77.0219199846024,6
202.0,2,38.907686868865795,12,5,13,77.0709867398401,6
11100.0,5,38.931521442168005,12,13,20,76.9657922634421,7
7000.0,6,38.883547966988395,11,16,18,76.99732607595209,4
501.0,3,38.9233702999658,12,14,12,77.05433865005409,6
10700.0,2,38.90373499164,11,16,0,77.0477753347573,2
3500.0,1,38.9194892835529,12,14,16,77.0219095525046,6
3000.0,1,38.9296581975606,11,17,1,77.02872867314079,3
9400.0,5,38.9345864185844,12,14,15,76.97417585508241,6
9204.0,5,38.9237072284236,11,17,2,76.99900824581741,2
5500.0,2,38.9091047740124,11,14,16,77.0457612400151,7
201.0,2,38.912602944888604,11,14,18,77.0749580331768,7
7601.0,8,38.8701058902405,11,24,14,76.9807790290886,6
5800.0,2,38.8972023322644,12,16,10,77.0234820081308,7
7304.0,8,38.8465309715677,12,21,19,76.981557186925,6
3200.0,1,38.9364612428931,11,20,20,77.020253859169,7
4801.0,6,38.9118598897831,9,21,13,77.01802156173791,6
6802.0,6,38.8828350895592,10,29,17,76.98294237898729,7
5800.0,2,38.9003375462289,12,7,6,77.021915198495,7
10600.0,6,38.9056364280707,10,7,17,77.00447329227529,6
8302.0,6,38.9001954371661,10,22,16,76.9973139237093,6
10600.0,6,38.9060417408735,10,31,20,77.0058914055214,6
9503.0,5,38.9458386327476,10,29,22,76.9784053463293,6
7200.0,6,38.8765259634546,10,24,2,77.0090979380056,6
2801.0,1,38.936665604952005,10,31,23,77.03273383703859,6
9902.0,7,38.8652218193609,10,24,10,76.94683483507221,6
3200.0,1,38.9315247094538,10,24,12,77.0201601906034,7
6900.0,6,38.8825386514268,10,24,14,76.9902495355631,6
5800.0,2,38.8991214156494,10,31,0,77.0219263529351,6
7807.0,7,38.9034406703241,11,18,21,76.9238295471667,6
4400.0,1,38.9162729049155,11,18,22,77.023972581834,6
6801.0,6,38.8875915151815,10,25,20,76.9829412418262,6
9804.0,8,38.842406559750295,10,25,15,77.00057594464391,8
7808.0,7,38.895136902775,10,25,21,76.9136712362586,6
1001.0,3,38.9492452010988,10,25,23,77.0803031975013,4
8100.0,6,38.89118669561471,10,26,4,76.99024835364321,7
2001.0,4,38.9613030457875,10,26,10,77.03342590086679,6
10200.0,6,38.8825361874405,10,26,7,77.0175580313843,3
7504.0,8,38.863528433860296,11,27,9,76.9739826421821,2
9906.0,7,38.8897538929801,11,20,22,76.9335610335275,7
2802.0,1,38.928170812833,11,21,8,77.0325915444334,6
2600.0,4,38.9434657690583,11,20,18,77.03643976578141,5
10700.0,2,38.9037370021658,11,21,14,77.0425758481115,6
10700.0,2,38.9031258426299,11,7,12,77.0385173812235,6
